Category_or_Stream,TagName,TagId
Stream,Taino,23d9e882-c2b0-425a-b1ec-ad3ce9f4a86f
Stream,Taiwan,ca25aef4-1626-40ae-ae7e-7cccb13c1988
Stream,Tajikistan,3c7a16e0-675e-4c7e-96cf-371f46044361
Stream,Tanzania,bd044b65-cf7a-4611-b2b6-c5de63b13d36
Stream,Taoist,35a7d18e-e6b7-4b22-a09f-18d0ba4152cb
Stream,TAS,0b83a789-5f6a-45f0-b6a3-a56926b6f8b5
Stream,Tattooing,55d222b4-0620-4791-97c5-e15b021bda63
Stream,Techno,c553e849-7019-479b-a14d-a78cd3462e9a
Stream,Tennis,2a00b8be-6e72-4832-b359-edd1f88ff80e
Stream,Terran,3982255a-4f55-4eeb-bf95-0dc4d170e4be
Stream,Tetraplegic,c2731536-db4e-49ab-bf3c-dd07c8093d53
Stream,Texas Hold'em,59389904-284b-4479-9d7d-e519d8fa8fb0
Stream,TGS,f831e32b-c9bd-4468-ba39-a74868885b18
Stream,Thailand,517085fe-2746-4e3c-a211-75d3ea5d9e9a
Stream,Theater,44edf4da-f267-40e3-b6c8-0a21bcee4ba7
Stream,They/Them,f6efe8d3-5d80-4cc4-bb5b-fc8428b451d0
Stream,Tobago,1fd07808-d46b-4e00-b23f-b9ba7a36c8c9
Stream,Togo,a4be2a61-ecc3-4164-82e1-460b61dbaeb6
Stream,Tokelau,a9685c59-a082-4d6a-bd8c-6cee8b60589c
Stream,Tonga,f544d524-ea24-4249-8604-c0dca0441d43
Stream,TortillaLand,87f96a03-e562-46b1-a9c1-9f0b1e04bc74
Stream,Tourette Syndrome,6a2c6a09-54a1-4daa-951c-f96bc48d1c1f
Stream,Tournament,b13ce7d5-d513-49ff-a957-76f193df42aa
Stream,Track & Field,ec62af85-818f-4491-b005-102bd0958db1
Stream,Traditional Art,5ec52c4f-a055-404c-82fe-ea98c74c7fe6
Stream,Traditional Dance,f05f75ed-2e5e-4cb3-91c9-a50ed2e5896a
Stream,Trance,0907a671-9f6f-4088-916a-52eda79d07d5
Stream,Transgender,c834d89e-1811-47ed-b429-395b6fbc7412
Stream,Travel,a6ff589a-33e5-4caf-8286-29dea98fc2e2
Stream,Trinidad,e0bfa1cf-eae4-490b-9a65-1b749651d13b
Stream,Tunisia,08544d35-d968-4f99-a8a3-e6f452abd6f2
Stream,Turkey,41999c17-eb6c-4231-93b3-2d9df3513cb0
Stream,Turkmenistan,47495d03-82ea-40d3-9063-b6129c70d9ec
Stream,Turks and Caicos Islands,061c8614-28ca-4873-9d58-4ffb1af69c4f
Stream,Tutorial,dc709206-c072-4340-a706-694578574c7e
Stream,Tuvalu,6eb487b1-3f7e-490e-82e0-801303a7fc6f
Stream,TwitchCon,f317a85e-495e-4aee-a0d2-0720bd00a6ce
Stream,Two-Spirit,7f266d0b-c953-4d2f-a849-d48cae221114
Stream,Type 1 Diabetes,4899ead4-3333-49ae-b93b-f459589a148f
Stream,Type 2 Diabetes,32ff9405-037e-40db-8e64-f6716343f58a
Stream,Uganda,5d066b0c-e7cf-4542-a09c-f48b875cd229
Stream,UI Design,02e394f0-6ace-4686-9b80-ace1862a03b6
Stream,UK,bf9831d8-bd81-4d8c-8180-a42991c83a24
Stream,Ukraine,d361ae0c-93c7-46af-8c66-71192de15d68
Stream,Unboxing,cd9ed640-426d-4a08-b8e0-417a61197264
Stream,United Arab Emirates,134f2627-8343-4a4e-afdf-09daa50279a6
Stream,Unity,cb8be71b-4d29-408e-b7bf-551ca26ea5b9
Stream,Unmodded,532af76e-eabd-451e-9709-cd1cc7653edb
Stream,Unreal Engine,bfedff64-c53a-4e6f-bda4-9eeb36dc8853
Stream,Uruguay,cb67cccb-d806-4fe1-993c-41b2bcbb80d4
Stream,USA,79713d37-6d2e-4953-b55b-8f47bb9caf72
Stream,UX Design,63fde30f-5320-40f6-b872-ea3cb42a3512
Stream,Uzbekistan,e9b0fdf4-4aed-4c9a-8dc4-a65b59d29d59
Stream,Vanuatu,758f21c9-74df-4321-8e5c-bcdc705f6447
Stream,Vatican City,b7ab3343-56f7-47e5-913a-6b884a26104c
Stream,Vector Art,f0ab2b07-14ed-4429-8ea3-3d7d400a50cd
Stream,Vegan,bfe9ba6a-7f49-4911-8a5e-c47ae4a5f094
Stream,Venezuela,3c5496df-54b0-43a5-bcb9-2bf1849e9fdd
Stream,Veteran,3d5c81dd-c48c-4e21-90d3-6bdcf365709c
Stream,Video Game Music,7aa98278-ee4b-46d7-9132-2c6c5551c8fe
Stream,Vietnam,6a77901a-cda5-4606-b5dd-c7eaef707ccf
Stream,Viewer Levels,fec05015-e841-4cff-a53c-8aa1336cf863
Stream,Virtual Boy,2b29c2e8-14b3-4cc2-ad28-a212a71be825
Stream,Visible Disability,9e0618f6-52ce-41fc-a808-aca38f32cc3e
Stream,Visual ASMR,77223888-8535-4614-974b-b1b2673456eb
Stream,Visually Impaired,b0be05c1-38a8-4eb9-8f6e-61524afce37d
Stream,Voice Acting,06ab147d-91b6-4c7f-83e4-2b337d2780d5
Stream,Volleyball,68d2ae00-e25f-4af6-be40-03245f0550e0
Stream,VR,ca470745-c1df-4c11-9474-9ab79dfc1863
Stream,Vtuber,52d7e4cc-633d-46f5-818c-bb59102d9549
Stream,Wales,6a184f98-a8bd-4c78-a169-c1309f983c7a
Stream,Wallis and Futuna,33ea95b6-b92d-4fc1-9dc8-b35165efc584
Stream,Wargame,dbe20395-0e44-4156-92de-4a77f6cdccf0
Stream,Warming Up,2920fbf2-293e-4753-8ec7-b69dba5392d0
Stream,Warpless,69e12d80-7199-4e0a-b6aa-f9b1dd058bc5
Stream,Weather,8b3b089d-aae5-4a00-8d10-b01a28451b08
Stream,Web Development,c23ce252-cf78-4b98-8c11-8769801aaf3a
Stream,Wheelchair,bee548ea-19ba-44d1-8d50-ab1c46f3e186
Stream,Wii,38d39fbd-ae5b-4e15-bd14-4710d8873df1
Stream,Winter Sports,9f3c36df-5b3c-4043-abbc-43c1dcd31047
Stream,Woman,dffe48c0-951f-4bc3-a4a6-77a556988b70
Stream,Woodwork,c0bfabb1-0a43-41a8-8f6c-c7c434ca18f9
Stream,Worker Placement,06291cf5-d4e1-4c16-afbd-bd4282416ebc
Stream,World Music,e525f885-ccc0-42dd-9b6e-0586f76fdb3c
Stream,Worldbuilding,218c5e0e-e3a9-4fab-9ad5-994717d226fd
Stream,WR Attempts,2b19c8f9-695f-4ea1-a5fe-eba176770dbc
Stream,Wrestling,7199189a-0569-4854-908e-08e6c3667379
Stream,Writing,81975ba3-5c53-41f8-b614-ce5b3193955a
Stream,Xbox,7bd3b060-94fb-4771-8e6c-123d782eac01
Stream,Xbox 360,de41bd39-3220-4bb7-a79c-50c46d769669
Stream,Xbox One,8dbbd76b-7570-4446-bdbf-668b04f5d569
Stream,Xbox Series S/X,8a73a184-b3f5-4a3d-84cb-834235c0b705
Stream,Yemen,d2817a56-0a50-4457-aa3f-f4d75c728765
Stream,Zambia,987dae1b-f612-4624-a47e-3a68c938927f
Stream,Zanzibar,64e46d60-a204-4257-95f1-24924b577e1e
Stream,Zerg,c7ce1f7c-b5d2-423c-bb33-e73c353d5e06
Stream,Zimbabwe,3a6f781a-a342-432a-bedc-e3428919933e
